MyFinder,"Organize your files and folders in a multi-pane explorer window fitted with a rich collection of edit operations, and menu customization options"
TagTower,"Tag files and folders to quickly find them in a virtual library, edit, sort and filter tags, change paths, and use an advanced file finder"
Dragonfly Navigator,Simple and efficient file manager
Control3 File Manager,"Graphical file manager with a DOS look and three parallel panes, in addition to integrated ZIP and RAR support, text viewer and editor, and speedy file finder"
TreeComp,An interactive utility to keep 2 directory trees and the files within the directories in sync
FileMind,"Elegant and approachable file manager that focuses on simplicity and speed, which lets you create shortcuts for files and folders, as well as conduct search operations with filters"
Act On File,"Encrypt, decrypt, compress, extract and safely remove your private files and folders, set attributes (e.g hidden, read-only), and much more with this utility"
MP3 Move Files,A simple-to-use and portable Java program that helps you copy or move MP3 files by organizing your audio items in different folders based on album or artist
Filesize Calculator,"Calculate the file size of videos based on the audio and video bit rate, as well as the video duration using this intuitive command-line tool"
Free File Utility,"Edit file properties, calculate hashes, compare files and folders, search and replace files, analyze disk space, and create stub files"
Duplicate Files,"Find duplicate files in different locations on the local disk, removable storage devices, or network drives using this portable tool"
totalem,"Dual-pane and multi-tabbed file manager with rich features such as custom filters, checksums, archives, full path copies, file listing, and more"
Directory Toolkit,A multipurpose file and directory comparison utility with built-in archive functions for 32 or 64 bit Windows.
Automatically Synchronize Folders Software,"Synchronize two directories automatically, set the sync frequency, and choose the copy mode between left to right, right to left, or bidirectional"
Personal File Database,"Create a database of files of maximum importance on your computer, so later on it's easier to find them thanks to this lightweight application"
Find Files By Metadata Software,"Locate files by entering key phrases from their metadata, move or delete files, as well as save search results using this application"
Find and Replace In All Files In Batch Software,"Find and replace text strings in one or multiple files (e.g. DOC, TXT, XML), and replace multiple sets of words at once using this speedy and intuitive app"
Find and Replace In Multiple XML Files Software,Finds and replaces multiple occurrences of text in one or more XML files.
File Splitter,"Split files by part number or file size, and then merge them back together seamlessly, using this portable tool with simple options"
AddHash,Combine several Guidance EnCase and/or X-Ways Forensics hashset files
USB SPY,"A useful application that will make it possible for anyone to have the contents of a Flash drive copied onto the PC, as soon as the device is connected to the system"
Find Duplicate File,Quickly find and remove duplicates after comparing files by size or SHA checksum using this simple and portable software application
CuBix,A 3D File Manager
AttributeMagic Standard,"Software solution that allows you to edit the attributes of a file or folder, you can rename files, modify properties of files and use customizable templates"
MS PowerPoint Rename Multiple Files Based On Content Software,"Batch rename MS PowerPoint files using the first word(s) from the presentation, header, footer, or any slide, and set a delay time between each file"
AttributeMagic for Documents,"Modify the properties of your Microsoft Office documents, preview the changes, create templates, and use custom filters with this tool"
PSP Save Data Manager,"Intuitive program that helps you perform searches, copy and delete files on your PSP device, and sort the files by different criteria (e.g. title, detail, size)"
Proto,"Tabbed file manager for hardcore users who prefer the keyboard to the mouse, featuring a console interface and basic file operations"
Sprintbit File Manager,"Fully featured application for viewing and managing files on your computer, it's packed with lots of nice and useful tools and features that you can check out"
AutoCopier,Automate the file transfer process between two folders with files copied from the source as soon as they're detected with this practical application
Smart Duplicate Finder,"Detect duplicate songs, images, videos and documents, filter the results by file type, size and modified date, wipe out files permanently from your system, and sync items between two folders"
Folder Replica,"Synchronize directories using four methods, create and schedule multiple profiles with auto-sync jobs, compare files by CRC, delete duplicates, and view logs using this portable app"
WinSid iSplitter,"Split files into equal parts by size or number of volumes, and merge them back together by selecting just the first volume in the folder"
Picture Arranger,"Rename multiple pictures at the same time based on the date and time they were taken, and enter a custom file prefix, with the aid of this portable program"
ParseNIP,Convert data from one format to another
Excel File Cleaner,"Shrink Excel files to reduce their size and improve spreadsheet loading speed using this intuitive tool with basic, correction and log settings"
Duplicate File Finder,Quickly find and remove duplicate files using this portable software application that compares file names and contents to determine clones
isvFileEraser,"Permanently erase files from your computer by specifying the number of deletion passes, in order to prevent unauthorized users from recovering them"
File Trimmer Portable,"Cut files in two, extract the first or last part of the file, and specify the data amount to extract using this simple and portable tool"
Dummy File Creator,"Generate single or multiple dummy files, set the file size, and fill them with random data for various tests, such as CD burning, disk or network speed"
Rename Files Sequentially Software,"Easily rename files in batch mode by specifying numerical sequences, including the starting number, total digits, and incrementation"
CubicExplorer,"File manager with support for multiple tabs, built-in text editor with syntax highlighting, bookmarks, extensive file search, and others"
Order in my Folder,A command line utility to create order in a folder and auto archive files into sub folders
Udpcast,Transfer data to multiple computers using UDP.
Copy In Order,Copy or move files and folders in alphabetical order using this tiny and portable tool with support for file masks and other handy settings
PhotoWizz,"Have files of various formats, especially multimedia content, copied or moved from removable drives to your computer as soon as it's plugged in"
wxCommander,"A two-panel file manager that includes plenty of useful features, such as file and folder comparison, and internal editors for text, images and archives"
Alfred Zolo's Free CSV Deduplicator,"Remove duplicate lines from CSV and TXT files, and save the new document to file using this intuitive and portable software tool"
Archive System,"Disk cataloging tool that lets you create databases to easily identify and analyze files and folders, featuring an advanced file searcher"
FileSplit,"Cut large files into smaller parts by size or file count, and quickly join them back together by running an automatic batch file"
2folders,"Copy files from one folder to another by creating multiple backup jobs, adding them to a pending queue, and executing multiple tasks at a time"
One Cat File Manager,"An intuitive file manager tool that can help you rename, copy, delete, move and catalog files and folders quickly and with minimum effort."
XEdit,"Binary code editor with an ASCII and hex search function, file splitter and joiner, and support for appending binaries to another file"
MD5 Registry,Calculate the MD5 checksum for all files in a specific location with options to save the report and find duplicate items based on a custom hash value
Find Your Files,A handy application used for scanning and archiving documents
7files,"Simple file explorer that lets you conduct search operations with various filters, and easily create file shortcuts embedded in a bar"
i.File,A portable file management system which comprises standard functions for viewing and manipulating files and folders over the computer.
DiskView,Graphically see disk space usage from Windows Explorer
Frigate Standard,"Manage files a lot easier, with multiple active explorers, built-in web browser and an abundance of tools for image conversion, folder synchronization and more"
File Splitter Deluxe,"Split any type of file, then easily rejoin them without the use of this software"
Bram,"Software solution that allows you to manage your files easily, you can batch move and rename files, applications, documents, pictures and more"
iXCopy,Interactive XCopy Utility
Bytessence DuplicateFinder,"Packed with a wide range of filtering options, this clean utility enables you to search for duplicate files on your computer and manage them in an efficient manner"
CommanderBond,An easy to use file manager
AccelMan,An innovative all-in-one shell with a great number of functions
Simple File Lister,"File listing app that retrieves over 200 file properties and saves information to TXT, CSV or TSV format, featuring multi-thread processing support"
Manager650,Handy file manager for Sony eBook Readers
DiskAnalyzer Personal,A hard disk space usage analyzer and management application that can keep your computer in good shape while letting you thoroughly manage files
Save-N-Sync,Backup and synchronize your files to any storage media or online
qfm,"Simplistic file explorer with two panes and multiple tabs, featuring support for basic file management operations via keyboard shortcuts"
Download Deployer,"Copy, move or delete files from a specified directory by creating multiple profiles with patterns for file names and extensions"
KDG Folders Size,"Discover the largest files and folders in a specified drive or directory, and save this information to text or HTML files to analyze disk space distribution"
Smart File Organiser,Find files and copy or move them to other directories using this speedy software application that lets you create predefined filters
JCD,View the contents of your folders
File Navigator,Straightforward and lightweight application which enables you to manage your files and directories with a great deal of efficiency
Finder Plus,"Find files - Find duplicate files - Find registry keys, values and data"
Kore Filez,"Simple file browser that adopts the Windows Explorer model, drops its graphical elements, status bar and menu bar, and keeps the right-click menu"
SharpCmd,Two window file manager
ZTreeWin,A text-mode file/directory manager for Windows
Pneumatic Tubes File Router,Create a custom layout with folders you frequently use and move files around by simply pressing a button for a fast management with this practical utility
File Marker,"Cataloging program that allows you to store files in different categories, rate items, open files via your default app, and sort items by name or rating"
DirListing,"Count files and folders, narrow down search results by applying various filters, preview results, and generate reports with statistics"
Owl Commander,A complete solution for managing files
BitFinder,"Find duplicate files and copy or move them to different locations, compare their hashes, ignore empty files, and enable context menu integration"
Collection Agency File Decimator,Securely remove files from your computer in bulk and specify the number of deletion passes using this portable app with intuitive options
FileCataloger,"Creates catalogs that include detailed basic information about files and folders, like name, size, date, file attributes."
7sDoc Lite,"Search for words or phrases inside multiple text documents, build indexes to get instant and relevant search results, and apply filters by file name or extension"
Isg WinCommand,Advanced Windows Command Line with elements of file managers
Aktiv,A file manager that can improve your work
3D File Manager,"Take a look at folder structure and all files on your hard disk drive in a cool, 3D environment thanks to this visually appealing application"
winzib,An application to compress and browse your personal documents
QeFeM,"Simple dual-pane file manager written in Qt, featuring support for drag and drop, an internal ZIP packer, quick file finder, history, and bookmarks"
SwiftCompare lite,"Compare files and folders, study similarities and differences, as well as merge files and synchronize directories using this intuitive app"
NavScope,A small file manage for Windows
FoFiPrint,Print a list of your folders and files easily
Intellexer Categorizer,"Desktop software for automatic document categorization, it automatically classifies documents and assigns to user categories based on the easy training stage"
HL7Browser,"Explore HL7 records, edit them and produce reports on them"
FileAnt,"A File Manager, an Ftp Client, Advanced tools, and file viewer"
Memeo AutoSync,"File sync utility that runs in the background, monitors two directories, and auto updates new, changed, renamed and deleted files"
File Extension Changer,"Simple-to-use and straightforward piece of software that can rename *.mpo files to *.jpg and vice versa in batch mode, catering to all user levels"
Oxpus,"File manager that enables easy and fast file operations between and in directories, it comes with lots of nice features and tools that you can check out"
FileSearch,"Multi-threaded file and folder searcher with advanced filters for file extensions, file size and date range, regex search, hidden and system items"
Indexit,"Index documents to perform thorough search operations, track follow-ups, backup the database, set bookmarks, and manage categories"
Duplicate Files Deleter,"Finds and removes all duplicate files from a specified directory automatically, namely files with the ""Copy"" tag in in their names"
Coffee,Handles the double-click on files
PowerDesk,The Ultimate File Manager!
SWAPNAME,Swap the names of two files
File Name Tag Explorer,Keep a tagged file system to easily sort your files using this portable app that automatically generates tags and lets you create custom ones
filesystem Basica,Basic filesystem that can be re-used by anyone developing a Linux / Java distro.
MultiFind,"Multi-tabbed file searcher and replacer with filters for size and date range, support for browsing file content, exclusions by file type, and context menu integration"
ZipSplitter,Simplifies the task of copying large files on floppy disks or if you need to send large files via email
ics Sync Desktop,Syncs web calendars with Windows Mobile devices.
TaggedFrog,"A software utility that enables you to organize your documents using keywords and filters, as well as to sort them and search for specific files"
Disk Manager,"Catalog CDs, DVDs and any other disks by generating tree view lists with all inner files and folders, in order to search for items easier"
MoveOut,Make rules to move files automatically
Hidden File Manager,Keeps track of a list of files for easy hiding/showing
Qmmander,"Portable software solution that allows you to manage various files on your computer, it comes with all the usual tools for moving files from one location to another"
Easycmd,Manage your files and folders with the help of this intuitive piece of software that integrates capabilities found in Command Prompt
SoftChronizer,Duplicate file finder and synchronization tool for MP3 / PDF / picture collections.
WazTree3,This software was created to act as a replacement for your standard file manager with numerous enhanced functions.
WinSynchro,Bidirectional synchronization of folders or complete drives
Rename It!,"Rename file names, extensions and separators in bulk using this straightforward utility that lets you preview the new file names"
WinFR Folders,"Quickly renames multiple folders at once by taking into account user-defined rules, with support for recording scripts for automated tasks"
Kindle Sync,An Amazon Kindle syncronization application
001 File Joiner and Splitter,"Join together files that end in .001, .002, .003, etc.."
001 File Joiner and Splitter,"Join together files that end in .001, .002, .003, etc.."
Search and Replace 98,A text search and replace tool
File Master,A small and easy to use file manager
Nico's Commander,A Norton Commander like file manager with improved features.
ArduoRenamer (formerly UltimateReNamerJG),"Batch rename files by creating rules, like inserting, deleting or replacing characters, changing extensions, or modifying the case"
Duplicate File Cleaner,"Identify duplicate files to save up some disk space, move them to a different location, and set up file filters for faster scan, and better results"
FixoFilo,"With this easy-to-use application you can add various options to your context menu, such as copy filenames and add prefixes and suffixes"
Dir2Mht,"Quickly generate file lists from a specified directory, sort files, customize information displayed, and copy or export details to XML or MHT"
Periscope File Manager,"Software solution that works as a file manager and it lets you navigate through various folders and files on your computer, but you it could use some more tools and features"
Persian Disk Catalog,"Allows you to quickly catalog your drives, DVDs, CDs, Flash Drives and ZIP disks for easy browsing, with this straightforward application"
My Download Secretary,"Filter downloaded files and folders from any monitored directory by setting descriptions and tags, view recently added items, schedule reminders and file deletions"
Ghin Explorer,"Simple file explorer developed in Java, featuring only basic file management operations for casual users, including a quick search mode"
Folderscope,"Organize your files and folders in an intuitive workspace, work on more items at a time in different tabs, and create a queue list with all operations you need to perform"
SmartFile,A feature packed file management utility
FileWipeOut,Quickly shred files to prevent unauthorized users from recovering your personal data with this simple and straightforward utility
Data Exchange Manager Free,"Database migration tool that supports SQL, MS Access, MS Excel, CSV, DBF and ODBC, templates for creating multiple connections, and a task scheduler"
WoodCutter,"Have large files split into multiple volumes of custom size, merge them back together in a few easy steps with this practical application"
FSNOOP,A small and handy file manager
Folder Tag,"Apply multiple tags to directories to quickly perform searches with partial or exact matches, in order to open or remove folders"
UltraExplorer,Effortlessly manage all files found on your computer with the help of this organizer that brings to the table lots of useful features
Mass File Mover,"Copy all files and subfolders from one directory to another, or just recreate the empty folder structure from the source using this multi-thread app"
LabelTop,"Attach labels (tags) to files and folders to find them easier using a search function, as well as manage files, folders and labels"
Evird,A simple and easy to use portable application manager
Quick Deep Hider,A lightweight and simple to use application that can help you protect private folders or files by enabling their Hidden attribute
Eie-manager,Web based two pane file manager inspired by the prototypical Norton Commander
Zeus GFM,"Simple file explorer with basic file management operations, support for drag-and-drop and fillename filtering, which doesn't require setup"
DataOrganizer,"Media cataloging utility that stores audio and video files in multipurpose libraries, extracts information from online sources, and lets you add ratings, labels and comments"
Duplicate File Finder,Give your computer a little boost in performance by seeking out duplicate files and having them removed using this practical application
BS Explorer,"Simple-to-use file manager with support for basic file operations, multiple tabs, a built-in audio player, document editor, and search function"
XC,"Handle file management and other operations from a cool, intuitive command line interface which is packed with various features thanks to this lightweight app"
Code Compare,"Compare and synchronize text, source code, XML files and directories, review and edit the differences line by line, and check out a summary with all comparison results"
SurF File Manager,"Easy-to-use file manager with a multi-tabbed interface, fixed startup directories, file size calculator, and advanced file finder"
File Server Migrator,A software that automates data migration
CSS Merge,A handy tool to merge CSS files.
FileDate Mover,Move files from a specified directory to another by automatically creating a subdirectory tree based on the files' date of last modification
DiskShop,A file and folder manager
Active@ ERASER,"Erase your files, folders or drives"
Shell Pack,A pack that will allow you to manage your files.
Make-a-Filelist,"File listing tool that generates HTML tables from a file selection and lets you customize styles, in order to save file lists to HTML format"
Crayford Manor House File Lister,"Generate comma-delimited CSV lists with the full paths and timestamps of all selected files from a specified folder, using this portable tool"
File Explorer,Navigate to any location on your computer in a friendly and visually appealing interface while renaming or deleting files using this lightweight application
WinUtilities File Shredder,"Remove files and folders once and for all through specialized wipe algorithms, and wash free space so that already deleted files can't be recovered"
Anime Checker,"Check file integrity for anime video clips by matching the video CRC32 to the file name CRC32, wherever the hash exists in the file name"
SizeMeNow Professional,A powerful software solution capable of thoroughly analyzing storage devices in order to provide reports and have them saved to various formats
Tiny Renamer,Rename multiple files at once from a specified directory using this simple and portable app with support for regular expression mode
SetFileDate,Alter the time and date of your files.
Advanced Explorer,"File and archive manager, editor, viewer, html generator."
ABC Amber WordPerfect Converter,"Software solution that allows you to convert your WordPerfect files to any other format, it supports batch conversion and it comes with some settings that you can adjust"
FolderView,Save or print the contents of your folders
SharpFile,Multi-tabbed dual pane file manager that features basic file management options for those looking for an alternative to Windows Explorer
File Locker,Lock confidential files by setting up a master password and decrypt the encrypted files via the program's interface with the aid of a step-by-step approach
Seg Manager,"Fixer for incomplete files previously downloaded with other apps, featuring a file splitter and joiner, along with support for WinRAR repairs"
Automatically Copy Files to Multiple Folder Locations Software,Automatically copy a specific set of files to multiple folder destinations at specified intervals (from 30 seconds up to 24 hours) and run the tool at Windows startup
PhyloSort,An easy to use folder sorting tool
WinUtilities File Splitter,Split large files of any size or any type
Disk Space Finder,"Check the size of folders on both fixed and removable storage devices in a cool, animated pie chart to help you determine why you run out of free space"
Duplicate File Finder Utility to Find Identical or Same Files and Remove Duplicates,"Check out if there are any duplicate files present on your computer, preview them, get rid of them, view file headers, and apply file masks when importing files"
ListMan Pro,Manage your email lists courtesy of http://themeetingjunction.com
Fadmin Free,"Better file management solutions with multiple tab navigation, different built-in viewers and editors, or possibility to set your own"
i.Disk,Have your hard disk drive and other storage devices scanned in order to view used disk space for each file and folder as numerical values and graph
xSync,A comprehensive solution for file and folder synchronization
File Comparator,"Compares the contents of any files in specified folders (including or excluding subfolders), and then shows pairs of files that contain same data."
Easy Shred,"Shred files and folders in bulk using a 3-pass security algorithm, by opening their right-click menu or by dropping them over this app's executable file"
Synchro Pro,Helps you to keep file sets that are stored in different locations up-to-date.
Filename Extractor,"File listing tool that lets you add files from different directories, edit file names just like in a text editor, include full paths, save or print file lists"
FileList Manager,Create a list of files that will be excluded from archiving.
Folder Synchronization,Easy to use utility that performs folder synchronization any way you want it.
MasterSplitter,"Join and split large text or binary files, create batch files for easy reassembly, auto-compare files after split, and auto-format removable disks"
Folder Manager,"File manager that allows you to copy, move, rename or delete files/folders, change file properties (hidden, system, read-only, archive), modify date/time, and back up data"
File reOrganizer,"Automatically organize your MP3 collection into different folders by ID3v1 tags, and create a log file using this simple application"
Folder Comparison,"Software solution that allows you to filter the files that are going to be compared according to their attributes, type and level number of the structure in which they are located"
Customize My Folders,"Easily change the icons and tooltips of your folders in Windows Explorer, as well as assign personal photographs as background images"
Apex Deletion Preventer,A powerful tool that lets you monitor and/or prevent deletion of files.
Mirror Image,"Software solution that allows you to replicate files and sub-directories from one folder into another without any user command, it comes with the option to perform batch tasks"
File Joiner to Merge and Combine Two or Several Files Software,"Easily combine content of two or more files of the same format, insert separator between them, in a quick and easy process thanks to this intuitive app"
FileMatrix,"Replace File Explorer with a thoroughly customizable alternative, with up to 10 different navigation panels at your disposal, and tons of management options"
Version Edit,"Open, edit and save version information (.exe, .dll, .ocr, .res files), and save information either as PE or resource files, thanks to this straightforward app"
Slice,Cut a binary file into a certain number of slices
Arpoon Checksum,"Speedy checksum calculator for bulk file operations, featuring support for MD5, MD4, MD2, CRC32, Adler, SHA256, SHA1, RIPEMD60 and ELF"
AMD LIVE! Explorer,Explore the Ultimate Digital Entertainment Experience
WAV Browser,"Manage the collection of wav files that you have on your computer, adjust settings and use all sort of features and tools found inside the application"
Rebrandable CHMOD Calculator,Calculator for website calculations. A must own!
Smart Kit,"Simple file manager with dual panes and support for keyboard shortcuts for basic file management operations, featuring a search tool"
File&Folder Properties Changer,"Change names, extensions, timestamps and attributes of files and folders in batch mode using this speedy and approachable utility"
C to Z,"A small, simple and easy to use file manager."
Alt Commander,"A File Explorer alternative fitted with twin navigation panes, quick access to local or network drives, and various management tools"
Twins File Merger,"Merge audio, video and text files, set ID3 tags, examine detailed reports, and save file lists using this free and surprisingly rich tool"
Total Commander PowerPack,Greatly enhance file management processes with and abundance of features all packed in this powerful and easy to use software application
Gazz File Manager,"Simple file manager that lets you open, copy, delete or move files to other locations, which features only basic options for rookies"
File Commander,File Commander is a file management program similar to the well known Total Commander for Windows
Turbo Navigator,A suitable alternative to conventional file managers with highly customizable elements and loads of helpful features for both leisure and work
Ac Browser Plus Free Edition,Ac Browser Plus Free Edition is a file Manager for Professionals and FTP client
DualXplorer,DualXplorer is a file manager giving you the possibility to explore files and folders in two windows simultaneously
FileTaxi,A file relocator for peer-to-peer file sharing clients
DupliTrack,Find and remove duplicate files quickly by setting up rules using this straightforward application that mainly addresses casual users
Apivision QTbar,A small application that will give you single-click access to your local resources and also to the Internet
Amblit Easy Navigator,"Helps you organize access to programs, web sites, files or individual web pages"
Sifter,"Sifter is an image management utility that views, converts, sorts and deletes all common image formats."
SavDisk,"SavDisk - save files to a support, check or restore this save, compress files."
Terminal Manager,Terminal Manager - a substitute for the Start menu and Explorer.
PentaSuite Pro,"Browse and edit images, create photo albums, view the EXIF information of pictures, encrypt and decrypt records, as well as compress files in archives, make PDF documents, and write data on CDs/DVDs"
MooSFV,A CRC and MD5 creation / verification program written in C/C++.
UltraManager,"File manager for Windows, built on the graphic base"
Fasta Converter,"Merge FASTA files into a single item and keep, rename or delete their comments using this straightforward and portable application"
Genial renamer,This software is a small utility that will help you to rename all files using a genial idea
Seedling Dummy File Creator,Create fake files with various dimensions on the disk for testing purposes using this approachable and portable software program
RVLister,RVLister 1.0 - plugin for Total Commander
Folder Lab,"Create empty files using numerical or alphabetical incrementation or timestamps, copy empty folder structures, and create simple files with any format"
WorkSoft WinSubst,"GUI for subst.exe that lets you view and add virtual drives, substitute drive letters for any paths, and auto-restore virtual drives after system reboot"
DiskCat 2006,DiskCat 2006 brings convenient way to manage your media library
WoMan,WoMan is a fast Wordlist Manipulator (hence the name)
WinDiff,Easily compare two files or folders and get differences highlighted for quick identification with the help of this simple application
CAB Explorer,"A simple, yet user-friendly application that allows users to extract CAB archives, as well as to create new cabinet files from scratch"
WorkSoft Navigator,"Dual-pane file manager with folder comparison, file listing, an internal packer, advanced file finder, smart selection, and custom shortcuts to files, folders and apps"
Wanyword,"Find any text related file on your device, search for words within a sentence, line, page, create and format documents, print your work"
Flexible JAMM,Flexible JAMM is an application-sharing system that allows multiple users to simultaneously work in a single-user application
GTFileExplorer,"Java-based file explorer with standard file management operations, which lets you synchronize two directories easily and quickly"
Pioneer Files Management Assistant,The utility is an easy to use alternative to the standard Windows file manager
TriDComm,TriDComm is a 3D file manager and a 3D trace router for windows
Super Explorer,"Manage files and folders, keep your data safe with the built-in encryption feature, archive items for storage and preview your files"
Advanced File Remover,A quick and easy way to remove files that seem impossible to get rid of using this lightweight and powerful software application
File Compare XP,"Compare two files of any format to find out if the file names, extensions, sizes, versions and CRC32 values match, using this portable app"
HandyBits File Shredder,Easy to use file deletion tool
File Renamer Pro,"Rename multiple files (e.g. images, music files, web pages) and folders at the same time using various methods with this simple application"
Pablo Commander,"Compare the contents of two folders, rename, move, copy and delete your files, and more with this portable and easy-to-use file manager"
KSplitter,"Split large files into multiple parts, then reassemble the source data by launching a batch file, with the help of this simple and easy-to-use tool"
NFO View for Total Commander,NFO View for Total Commander - This free plugin is for viewing nfo and diz files
Game Archive UnPacker,This TC plugin allows you to view and extract resources from game archive files
Sepham FileXplorer Libra Version,Sepham FileXplorer - Open files based on contents not extensions
Uninstaller for Total Commander,For those who want to add/remove software using Total Commander
Vic Plugin manager,This is a software application that allows any type of user to find and connect plugins that you might need to Total Commander.
WCX Tweak,WCX Tweak - Tool for Total Commander (for adjustment WCX plugins)
Undelete NOW!,Recover accidentally deleted files and folders.
Directory Sizes,Allows you to manage your directories and keep track of the memory they occupy.
