XIA Links,"A comprehensive application, designed especially for network administrators, which allows them to control which programs can be accessed by users on the newtork"
Reset TCPIP,"Lightweight, free and portable application that immediately fixes TCP / IP issues if the network settings are experiencing issues"
My CyberCafe,"Powerful management solution for Internet cafes, comprising a server and client utility, which allows admins to restrict user access and schedule automatic tasks"
Ping Tools Plus,An easy-to-use application designed to measure the duration of sending data back and forth between a hostname or an IP address and the host computer
PYNBM,Python Network Bookmark Manager
vTrace,"Tracerouting, host ping functions, whois data, DNS queries, nslookup and a simple port scanner in a single comprehensive package"
SoftPerfect Network Protocol Analyzer,A comprehensive and reliable network sniffer that helps network administrators to analyze and monitor networks and Internet connections
IPNow Manager,"A simple to use tool that enables you to obtain the IP used by your station for online identification, as well as the Internet service provider"
10-Strike MP3-Scanner,"Search computers in the local network for MP3, MP2 and WMA files, create playlists, as well as copy music to your own hard disk drive"
Vidalia Bundle,"A cross-platform controller GUI specially designed to allow you to use the Tor software, as well as to view and analyze the bandwidth usage"
10SCAPE Network,"A practical and easy to use application especially created to help you build complex network maps in little time, with minimum effort"
CConnect,Protect your virtual identity by connecting to one of the many VPN servers spread across the globe in order to make your IP address difficult to track down
Webtile Network Discovery,"A simple to use IP tool that enables you to verify the speed and accuracy of the network response for a certain station, as well as trace routes"
SNTP Service,Advanced synchronization software for Simple Network Time Protocol
SharePort Plus (formerly SharePort Utility),"This lightweight application provides you with a simple means of connecting your computer to server-attached devices, such as USB printers"
DomainWhoIs,"A simple to use program that allows you to search for Who Is information regarding domains, IP addresses using several lookup servers"
Maxidix HotSpot,"Turn your computer's wireless network adapter into an Internet access point for other devices to connect to, and manage the network's infrastructure"
NetVidi,"A vendor neutral network infrastructure management tool that allows you to discover network devices, collect configuration information and generate reports"
fullmo Kickdrive,Test CAN / CANopen networks with ease
Netwrix Active Directory Change Reporter,"Monitors the Windows Active Directory for new changes, generates reports with the person, event type, date and location, and lets you set automatic email notifications"
Advanced Virtual COM Port,"A simple, easy-to-use application that allows you to share COM ports or create virtual ones connected with virtual NULL-modem cable"
pcapfix,Fixes broken pcap files
Cisco Powerline AV Utility,Enhance the range of your wireless router or access point
PrinterShare,"A software application that lets users to print documents on other computer's printers, as long as they are connected to the same local network"
JSNMPWalker,A Java Swing application to run multiple SNMP sessions simultaneously with the possibility of results to be saved into a file of your choice
Net StreetDancer Free Version,An advanced piece of software designed to offer network administrators and engineers with the proper tools to manage the various connected devices
Link Maven,A parallel link file transfer tool
Active IPs,"A simple to use application capable of detecting all the active IPs from a local network, that allows you to analyze the addresses"
Ip Lookup for Windows 8.1,"With this simple and lightweight Windows 8.1 application, you can learn what is your current IP address or find the IP of a certain web domain"
GIGABYTE LAN Optimizer,"With support for customizable profiles and managing app priorities, this utility lets you control your network bandwidth with ease, as well as view some information about your PC"
Easy-Data Computer Geek,"A multi-purposed software utility that enables you to perform port scans on the desired IP addresses, manage startup programs and view detailed system information"
Private Shell,SSH client with SecureFTP (SFTP) support
iTMan Inventory Standard,An easy to configure application that enables network administrators to obtain detailed information about computers in their LAN
Samanage (formerly Samanage SaaS IT Asset Management),An online-based dashboard that enables you to manage your IT inventory and conduct service desk activities using tickets and email integration
myip,A simple and easy to use piece of software designed to help you discover your IP address with as little as one press of a button
Microsoft Assessment and Planning Toolkit,"Complex tool which enables you to perform a detailed inventory of all the computers in your local area network using multiple instruments (e.g. WMI, SNMP, PowerShell etc.)"
INADYN,"A lightweight, yet reliable application that allows you to maintain a hostname fixed to a DNS server, even if the IP address is changing"
IEC 870-5-101 Simulator,"Simulator for the IEC 60870-5-101 protocol in master and slave stations, featuring several handy options and configuration settings"
IPSwitcher (formerly IPSwitcher Pro),A handy and reliable application that helps you manage your local routing table and intuitively use all of your TCP/IP network connections
AdminCraft.Com - Route53 Client,Manage your Amazon AWS Route53 DNS Zones
SDR Free Virtual Wifi Router,Use this lightweight and user-friendly application to turn your WiFi-enabled computer into an Internet hotspot supporting as many clients as you want
FreeHotspotRouter,This simple to use application allows you to create a hotspot so you can share your Internet connection to wireless-enabled devices
Secure Cisco Auditor,A reliable software solution whose main purpose is to help you perform complex network audits on your Cisco devices to determine their vulnerabilities
DameWare Remote Support,An enterprise system management application which allows Administrators to go beyond the limitations of Microsoft's MMC
NetworkProcMonitor,An intuitive application that helps network administrators view the processes that are currently running on a local or remote computer
Lepide Active Directory Query (formerly Chily Active Directory Query),"A straightforward software solution that enables you to perform queries on an Active Directory domain, in order to display the available objects and their attributes"
3R PORT SCANNER,"A lightweight utility that enables you to scan the desired IP for any open ports, as well as display them into an easy-to-read list"
NoLag,This is a straightforward application that aims to improve the network configuration of your computer in order to obtain an optimal trading performance
ParserCap,"A small-sized GUI software utility designed for system administrators, security specialists and anyone who wants to analyze network traffic"
PS Network Profile Manager,A software utility that enables you to switch between different proxy settings and create various network profiles for specific connections
NADetector,Monitors and analyzes the network traffic and displays statistical information pertaining to each IP address pair and protocol
NetAdapter Repair All In One,Troubleshoot your network connection and identify problems with your network adapters with the help of this intuitive application
NetHotfixScanner,"Scans for missing hotfixes on all computers in an IP range, exports information to file, and includes a list of hotfixes to select"
Whois,"Obtain domain registration information from WHOIS servers with the help of this simple-to-use tool, that can be handled even by novices"
FreeSnmp,"Compact and straightforward application with support for SNMP, which lets network users view MIBs and perform Walk operations in a comfortable GUI"
Putty Manager,"A reliable and easy to handle tool for Putty users, enabling them to control all their remote sessions from a single tab-based interface"
DNSThing,"A simple and user-friendly utility aimed to provide you with the means to troubleshoot various DNS network issues, with minimal effort"
Ostinato,Keep an eye on network traffic by monitoring send an received items with the possibility to control streams using this handy application
ASUS WL-330gE Wireless AP Utilities,A handy utility for managing the ASUS WL-330gE 4-in-one portable wireless router which can be easily used by anyone due to its intuitive design
Response Time Viewer For Wireshark,"With this lightweight and user-friendly application, you can analyze a Wireshark packet capture (PCAP) files with minimal effort"
iDesktop,An intuitive and reliable web-based application that allows you to remotely manage other computers and devices from your network
Linksys EA3500,A straightforward software solution for those who need to quickly and easily connect their Cisco Linksys routers and create a wireless network
WiFi Profile Manager,"Use this comprehensive and easy to use tool to customize your Wi-Fi profiles, thus enabling you to choose from more reliable ones"
Blight Tester,"A convenient application that helps you scan certain websites and detect possible vulnerabilities, allowing webmasters to prevent possible Internet attacks"
Anti Netcut Lite,A lightweight piece of software which is designed to prevent Address Resolution Protocol hacking and maintain the stability of your Internet connection
NetPaylas,A lightweight and simple to use application that enables you to create a wireless network and allow access only to trusted users
IPv6 Disable,A straightforward command-line application that delivers a convenient way to quickly enable or disable the IPv6 protocol on your computer
FibreJet,The proven choice for storage and server consolidation
PPPoE Monitor,This straightforward application displays the status of your network connections so you can analyze the information about their traffic
CloseTheDoor,"Straightforward tool which enables you to protect your PC by detecting all the listening ports, viewing information about them and closing them"
LocateIP,"Lightweight and portable application which enables you to find out the corresponding location of any WAN IP address, with a few clicks"
DNS Blacklist Monitor,A tool that can let administrators know about problems with the outbound e-mail messages due to the registration of a public IP address on a DNS blacklist
BigCoder Whois,"Lightweight application which enables you to retrieve Whois information from any domain or IP address, with just a click of the button"
SDR Free IP Scanner,A simple and user-friendly application which aims to offer you the ability of scanning for IP addresses within a predefined range
Resolver,"Lightweight application which enables you to perform a reverse DNS lookup, with just a few clicks and export results to the hard drive"
What is your IP,A simplistic piece of software that comes bundled with basic features for helping you obtain your current IP address and name assigned to your computer
MING Chat Monitor Home,"A tool that helps you monitor and record AOL, MSN, Yahoo and ICQ conversations in stealth mode enabling you to keep track of what people are chatting about"
Wan Ip Logger,"Lightweight application which enables you to detect and display your WAN IP, as well as store it in a file and configure certain settings"
Konst Pinger,"Easy-to-use application which enables you to trace and ping Internet hosts, with support for displaying whois information and logs"
PageR Enterprise,Network monitoring application
Linksys RE1000,The software solution that is designed to work with a specific model of wireless range extender hardware device manufactured by Cisco
Agatasoft PingMaster Pro,"Monitoring tool for network connections, websites, servers and routers that comes with support for sound, popup, email and ICQ alerts, and detailed logs"
Network Switcher,"Switch through multiple network profiles via the system tray area with this portable software application, featuring support for proxies"
Whois lookup,Lightweight and clear-cut program which looks up information pertaining to a specified domain name and displays it in the main window
WakeUp on LAN,Minimal program which enables you to remotely connect to another computer through a local network connection and check the state of a PC
Juniper Simulator with Designer for JNCIA,"A comprehensive studying tool that enables you to create a virtual environment and simulate router networks, with different custom configurations"
iTraffic Monitor,Straightforward and clean utility which enables you to view a graphical representation of the network traffic and generate reports
NetworkSleuth,Straightforward application which enables you to locate files and folders across the local network or within a specified IP range
DNS Changer Pro,"Speedy networking tool that changes your DNS in one click into a popular or custom server, featuring intuitive options for all user groups"
IP Address,A simplistic piece of software that comes bundled with basic features for helping you obtain your current IP address and check out the host name
WAN IP Viewer,Lightweight and clean application which enables you to easily view your wide area network IP address with just a click of the button
Traceroute,"Lightweight and portable software application designed to trace any host address defined by the user, in order to find out network details like associated IP addresses"
Tcp Port Scanner,"Lightweight and portable software application that helps you find open TCP ports based on a user-defined IP range, featuring advanced settings"
DNS Lookup,"Lightweight and portable network tool that retrieves the IP addresses of a specific domain on the spot, featuring exporting options"
IP Viewer Tool,"Simple-to-use networking application that shows your public and local IP addresses and maintains a log file, enabling you to export the log"
WirelessNetConsole,Lightweight and portable command-line application that places all currently detected wireless networks information in a standard output
Major Pinger,"Lightweight application which enables you to ping any website, check its availability and return relevant information and statistics"
Maxidix Proxy Scanner,"A simple and user-friendly application that allows you to search for HTTP proxy servers, between selected limits and find the active threads"
IP Address Fetcher,"A simplistic piece of software that allows you to obtain your current IP address, as well as print or export the information, while running low on system resources"
IPv4 Address Converter,"A simple-to-handle and portable program designed to help network administrators convert IPv4 addresses to different formats, such as binary, decimal, or hexadecimal"
NetWhistler,A simple application that will make it possible for all users to scan and discover network devices then link them to create a network map
Trace Route GUI,"Straightforward program which enables you to easily determine the route taken by packets across a network, from a specified IP address"
IP Subnet Calculator for Windows 8,"A user-friendly and efficient piece of software that helps you calculate the maximum number of subnets for your network, while remaining light on system resources"
Cafe Manila Cybercafe Management Professional Version (formerly Cafe Manila),"An application that allows you to manage an Internet cafe rental system and administrate computer guest sessions, billing and accounting"
RouterStats,"Lightweight tool which enables you to view a graphical representation of different router statistics, copy info to the Clipboard or save it to a file"
JimIP Switcher,Easily change your IP with an easy to use application that is designed to remember network settings and keep them at hand for establishing quick connections
Simple IP/IP Range Ping,"Lightweight and portable app that can Ping an IP address range easily, featuring support for configuring the TTL, buffer and delay"
NetWrix Identity Management Suite,An integrated identity management solution that can help corporations solve password and account management without too much hassle
IPFinder,Lightweight application which enables you to look up the IP address of any valid domain name and save the results to a TXT document
Realtek Diagnostics Utility,"Non-obtrusive program which enables you to view information about all your network adapters, without putting a strain on your PC"
GeoScope,Lightweight and clear-cut application which enables you to pin point the location of any IP address with just a click of the button
ASUS Wireless Router WL-520gC Utilities,Simple utility designed to help users to configure and manage the ASUS WL-520gC 125M Broad Range wireless router in an easy and comfortable way
IP ops,"Lightweight yet powerful program which helps you quickly make IP and mask basic calculations, and supports variable length subnet masking (VLSM)"
HostsOptimizer,"Simple-to-use and portable utility that enables you to rearrange the Hosts file contents, featuring support for backup and multiple file encoding methods"
Packet Sender,Small-sized and portable piece of software that connects to a port through the WinSock protocol and sends text strings to test the connection
Wireless Access Point,Lightweight and clean program which enables you to set up a wireless Local Area Network access point with a minimal amount of effort
ManageEngine OpStor,Integrated storage network-monitoring tool offering fault & performance management
GeoIP,A simplistic piece of software that comes bundled with limited features for helping you find out geographical info about custom IP addresses
TCP Segment Retransmission Viewer,Monitor segment retransmissions in order to efficiently detect network problems and solve them before they affect the traffic speed
IP Country Lookup Software,Straightforward program that helps you find the location of multiple IP addresses at the same time and export the information to plain text or XLS file format
Comm Operator NCD Edition,"An easy to use, yet powerful GUI-based tool for monitoring relay controller boards of National Control Devices and editing data sets before sending them"
IP Host Explorer,"Lightweight, portable and very simple-to-use software application that scans the network and identifies all IP addresses in range"
IP Location,A simplistic piece of software that comes bundled with limited features for helping you locate a user-defined IP address right from your Start screen
Network Port Scanner,"Clean program for Windows 8 users which enables them to scan a specified number of ports, in order to pinpoint security weaknesses"
DnsEye,Simple solution for monitoring the network traffic and capturing DNS information that reveals the connections during a regular web browsing session
NetInfoTrace,"Tabbed program which enables you to view detailed information pertaining to any host, as well as trace it, look up DNS and reputation"
Iometer,A powerful analysis application that was especially designed to provide system administrators with a means of testing the network
WhoSock,Straightforward and simple-to-use networking utility that finds the IP address of a host and allows you to use the Ping and Traceroute functions
CAS BACnet Watchdog,Monitor and record BACnet packets and messages
CAS BACnet Object Monitor,Test a connection to a BACnet IP Device
ADUC AdminPlus,A management tool for Microsoft's Active Directory that can run a scan on it in order to detect various errors as well as redundant objects that should be removed
Synchrophasor Stream Splitter,Quickly and easily creates multiple streams from a single synchrophasor stream source in virtually no time at all thanks to this particular software
IP subnet wildcard calculator,A handy subnet calculator that can generate a list of IP addresses based on user-defined data and determine subnetting attributes
Jujuba IP Address,A simple-to-handle Windows 8 program that helps you check out your IP address (local and external) and automatically monitor any changes for both IPv4 and IPv6 networks
AutoSendIP,"Small and straightforward program which enables you to send your IP address to a specified e-mail, with just a click of the button"
IP switcher,"Lightweight program which enables you to view active and inactive network adapters and create several profiles, so that you can easily switch between them"
NetSurveyor,"An application that gathers information about all the detected Wi-Fi networks and access points, providing you with a powerful diagnostics tool"
Speed Limiter,A lightweight application application that can help you simulate slow Internet connections and test the speed at which you send or receive packets
SoftFuse Whois,"Easily look up detailed information about any domain, pinpoint the location of any specified IP, find out your IP address and export all data to a file"
IPv6 Subnet Calculator,Simple tool that can help network administrators generate lists of IPv6 sub-networks by simply entering the necessary network prefix
Network DeepScan,"Simple tool designed to help users find NetBios and FTP resources shared over local area networks, with the possibility to define parameters for more accurate results"
FreeNetEnumerator,"Scans a domain for computers, SQL Server instances, domain controllers, server and workstations, displaying a list of the items you choose"
RemoteNetstat,"A straightforward and effective software solution that displays IP, ICMP, TCP, UDP and server statistics for a remote computer on network"
ArpCacheWatch,"Monitors the Windows ARP cache and retrieves the physical IP address, DNS name and other information of any host, featuring export options"
Terminal Service Agent,Quickly get ahold of active processes and sessions from computers connected to the same network and terminate them from a distance
Remote Memory Info,"A simple-to-use application that helps you get information about memory usage and statistics from remote computers, while allowing to copy data to the clipboard"
RemoteServiceMonitoring,Simple utility that can help you check the status of various services on a machine as well as turn them on and off from a distant computer
NetQuality,A reliable and powerful analysis tool that can easily be used to test your network and see how a VoIP system would perform if it is installed
ivy virtual router,"A lightweight, yet handy application that allows you to share your Internet connection with other devices, by turning your computer into a virtual Wi-Fi router"
Connectme - (Hotspot),"A powerful application that helps you transform any computer or laptop into a Wi-Fi router, providing they have a wireless network device"
Remote Device Explorer,"Initiates a connection to a remote computer in the same network and displays information regarding all the devices, removable or not"
Traffic Emulator,"This application runs stress tests on servers, routers and firewalls in order to make sure that each network component is working properly"
UDP Client Server,"A package that consists of an UDP client and server, which work together in order to test network applications and detect intruders"
IP Locator,"Lightweight and clear-cut application which enables you to pinpoint the location of any IP address, with a minimum amount of effort"
IPAD,A lightweight and reliable command line application that allows you to retrieve and display your external IP address on the spot
Simple Ping,"Minimal application which enables you to easily keep track of your current Internet ping, by creating a small window on the desktop"
Fenix Port Scanner,A user-friendly and intuitive software solution that can be used by all those who want to quickly find open ports for a certain IP address
TcpTrace,Create a tunnel between a client and a server in order to forward the traffic between the two locations in order to test applications
Quest Free Network Tools,"Complex network tool which enables you to decrypt Cisco passkeys, ping an IP address, scan a specified port or a range, enable logs and save them to a file and so on"
D-Link DHP-300 PLC Utility,A utility designed to help users configure the DHP-300 PowerLine HD Ethernet adapter from D-Link properly and without inputting unnecessary effort
IPFetcher,"Straightforward application which enables you to pinpoint your location through your IP address, and it will send data periodically through e-mails or an FTP server"
Finger,"Straightforward piece of software that you can use to rapidly discover user information through the Finger service, using low resources"
Get my IP,"Lightweight program which enables you to easily detect and display your external and internal IP address, as well as shutdown your computer"
IpDnsResolver,"Finds your IP address with ease and resolves host names to IP addresses using the DNS, with straightforward options for all user levels"
ABM net protection,An application that helps you protect internet connection from netcut and switch sniffer and any other cutting or sniffing or spoofing attack programs.
Tiny Wifi Host,This simple to use application offers you the possibility to create a wireless hotspot and specify your desired broadcasting ID and password
ShareWatch,ShareWatch is a software that will allow you to see who is connected to a computer and what files they are accessing
Free Port Explorer,Small-sized and portable app that allows you to monitor all open ports and use a few handy networking utilities to examine processes
SuperScan,Start scanning TCP ports and ping IP addresses
RedEyes Host Monitor,Approachable host monitoring application that checks the availability of multiple addresses and notifies the network administrator in case of request failure
MultiCastor,Multicast stream sender and receiver
TracePlus Ethernet,Analyze network performance and capture Ethernet packets in real-time
Cat Karat Packet Builder,An efficient and reliable application developed specifically for network packet generation that is meant to help you with your work
WinSend,"WinSend is a free tool that lets you to send messages using the ""Windows Message Service"""
ATA Panel,"A reliable suite of utilities comprising a HTTP and a proxy server, which enables you to replace HTTP headers using various methods"
Host File Editor,A lightweight and easy to work with application that helps you quickly access the host file of any workstation in your network and edit it
Enhanced VNC Thumbnail Viewer,"Connect to and monitor multiple computers at the same time via the VNC protocol, set the title of each screen, perform searches by screen, and capture screen data"
NetPing,"Checks whether a specific IP address or website is down or online by sending it ping requests and waiting for a response, then showing you the server status"
Shims Port Scanner,"Lightweight application which enables you to scan a specified IP address or website, in order to find out the open and closed ports"
Ninja Scanner,A simple and lightweight application that enables you to verify the availability of a port for a specific IP address or host name
StableNet Express,"A handy and intuitive application that allows you to monitor and organize your business network, along with other software environments"
ivy dns,"Retrieves domain name server (DNS) records for any user-defined domain, providing support for multiple type of queries and classes"
iTMan Inventory,A straightforward utility that allows you to scan an entire network in order to identify computers and extract detailed information about them
Port Inspector,"Basic TCP / UDP port scanner that enables network admins to manage ports and hosts, in order to keep track of remote clients easily"
Internet Down/Up Meter,Lightweight application which enables you to access a graphical representation of the download and upload speed values on your computer
DameWare SSH Client,An easy to use SSH client that allows you to manage multiple sessions.
BitTally,"Monitors the network traffic in real time, generates statistics and collects information about users, protocols, the network, and others"
Visual Network,"A simple and lightweight application that enables you to create a network map comprising workstations, servers, routers and other components"
EgoNet,Create egocentric network studies in order to gather and analyze data concerning the relationships between individuals and their common interests
Ping Assist Pro,"Simple application which enables you to ping your network connection, view results and receive notifications when problems arise"
PortMapper,"Lightweight and straightforward application which enables you to manage port mappings for your routes, with just a click of the button"
Who Are You,A handy utility that can be used in situations when you want to find out your computer's IP address and resolve other host names
NetStat Agent,"A clever and user-friendly application designed for network monitoring and connections diagnosis, that can monitor TCP and UDP process connections"
LanTool,"A simple and easy to use application meant to help you with the remote management and control of computers on a network, including power options"
Network Watcher,"A simple-to-configure and portable tool that allows you to monitor your network activity, check out sent and received packets in real-time with the aid of a graph, and view statistics"
D-Link Wireless Access Point Utility,A utility for configuring and managing the DWL-900AP device
IP Seizer,"Scan all IP addresses in range, trace them, find their geographical location, use the ping command, as well as copy, export or print information using this intuitive and portable tool"
EasyIPLookUP,A simple-to-handle and portable tool worth having when you need to get information about IP addresses and localize their position on a map
ActiveSync Tester,A reliable diagnostics utility for ActiveSync and Exchange Server that can simulate a client to send requests to the server and detect connection issues
ANT (Advanced Net Tools) Professional Edition,"Minimal application which enables you to access a pretty large number of network tools, such as a port scanner, command tester and net monitor"
Network Asset Manager,An easy to use and efficient application designed to help you inspect and generate a detailed report about the hardware and software of your system
Simple IPs Manager,"A reliable and user-friendly software solution that can help you scan the IPs on your network, send pings or perform traceroutes"
VisualRoute 2010,"A comprehensive and reliable software solution that can help you traceroute a certain domain, send pings or perform network scans"
B&W Port Scanner,"Clear-cut application which enables you easily scan a specified IP range, in order to view vulnerability issues and unprotected shares"
Network Utilities,"Quickly view information regarding your IP address, as well as look up, trace or ping a trace with this straightforward application"
IP to Country,"A simple-to-configure and handy tool worth having when you need to map IP addresses to countries, and save the information to CSV or plain text file format"
Netpict,A simple-to-configure and handy program worth having when you need to generate network diagrams using several preset suggestive icons and activate the tracert and ping subnet discovery options
WiFi Guardian,"Grants you complete anonymity even from your ISP while sharing or downloading files, and navigating on the Internet using WiFi hotspots or regular connections"
PuttyMan,Graphical user interface for PuTTY client that offers the possibility to have multiple terminal windows opened at the same time and run the same command in all of them at once
NTP Tool,"Lightweight application that enables you to view detailed information pertaining to a specified NTP server, with just a few clicks"
My LAN Admin Tool,"Clear-cut and lightweight program that enables you to easily manage computers remotely, by simply providing the IP address of the target"
NetChecker,Check the status of your Internet broadband connection
MO DNS Changer,A lightweight and easy to handle application that you can use in order to easily modify the domain name server for your computer
Simple TCP proxy/datapipe (formerly Simple TCP Proxy/Pipe),"A command-line application that works as a datapipe for TCP connections, with additional support for SSL and multiple target hosts"
SMAC MAC Address Changer,"A compact, yet powerful application that allows users to easily spoof their real MAC address, thus blocking any undesired access"
Net-SNMP,"A suite of applications that can be used to implement SNMP v1, SNMP v2c and SNMP v3 applications using both IPv4 and IPv6 as standards"
Checklan Central Admin,The most simple and effective solution to inventory all your computers
CartoReso,A free and open source network mapping software.
drbl-winroll,Extension tool over the DRBL environment
ComSpy2,Receive and process data over various communication objects
AirSleuth-Pro (formerly WifiSleuth),A powerful and reliable frequency scanner application that helps you analyze and discover the optimal range of your Wi-Fi devices
IP/HOST Resolver,"Lightweight application which enables you to quickly find out your IP address, by inputting the host name, and the other way around"
IP Change Easy,"A little and useful tool that can automatically refresh your IP address or enable you to manually configure it, with support for profile management"
SendFile,"Lightweight application which enables you to send and receive files through your Local Area Network, as well as set your IP address"
TCP Client,An easy to use piece of software that makes it possible for you to connect to a remote TCP port in order to send data and obtain a reply
Free IP Tools,A collection of useful and smart network tools packed into a single application
IP Change Easy Free,"A simple-to-configure and handy program worth having when you need to automatically change your IP address, and create multiple profiles"
Plug and Browse,A powerful application that helps you easily switch between different network settings by allowing you to create multiple network profiles
IOS4ALL,A graphical tool for configuring network switches.
hostsController,Simple solution for checking the hosts file and editing it through a simple or an advanced editor so that specific domains are blocked or boosted
Whois Lookup,Lightweight and simple-to-use application which enables you to search and display information pertaining to a domain or IP address
UPnP Port Works,"A reliable and lightweight management, monitoring and troubleshooting application for your router that is compatible with the UPnP standard"
WinTraceRoute,This is a Windows based tracert/traceroute software to display path that network packets take when travelling across the network
TCP scanner,"Lightweight, portable and simple-to-use networking tool that searches the computers in your LAN that have a specified opened port"
Port Ping,Simple-to-use networking program made to help users test the text-based communication protocol with any other application in a comfortable environment
QTester104,Implement the IEC60870-5-104 protocol with this software
ASUS USB-N13 B1 WLAN Card Utilities & Driver,A handy utility for managing the ASUS USB-N13 B1 Wireless-N300 USB Adapter
Stotraa IP Switcher,"With this simple and user-friendly application, you can create multiple IP profiles with different connection details and switch between them with ease"
Checklan Alerter,"Keep computers and devices connected to a local network under close watch and thoroughly manage performance counters, Windows services, printers and more"
PingIt! Plus,"A simple and small pinging tool that can be used in order to verify the status of an IP address or domain name, providing network detection capabilities"
AD Info Free Edition,A comprehensive Active Directory reporting tool which you can use to extract detailed and accurate information in a simple manner
Telnet Scripts Runner,"Executes multiple Telnet scripts, providing you with a quick method to automate common tasks and maintenance operations via Telnet"
swemp-it.de-Meter,"A simplistic network monitoring application that can be used to monitor the incoming and outgoing traffic in real time, ping a host or execute traceroute commands"
NetMate,Load network dumps in order to analyze and learn about network protocols and how they work together to achieve communication between network devices
SANEWin,Aquire images from a SANE scanner from your Windows computer
9Ping,"Send ping requests to up to 9 different IP addresses or hosts simultaneously, view their response within a single window, and send email notifications"
Simple Adhoc Creator,"A lightweight and simple utility designed to help you create your own ad-hoc network in an instant, with custom name and password"
USBPcap,"An easy to configure traffic packet capturing application that can be used with any USB device, enabling you to save the monitoring results to a PCAP file"
NetFlow2SQL Collector,"Store contents of NetFlow packets into SQL databases for later viewing, modifications and management with this easy-to-use converting app"
SystemTools Exporter Pro,"Export a wide range of system objects, including users and group information, shares, computers, printers, disk space, services, registry, network information and more"
WiFi Bridge,Share your Internet connection with other Wi-Fi enabled devices with the help of a simple tool that can transform your PC into a hotspot
LaCie Network Assistant,"Manage, troubleshoot and configure drives through the LaCie network you are administering via the user-friendly interface of this tool"
BluetoothCL,Detected bluetooth devices with just a few clicks
HP7,"You can use this efficient application as a communication method between various devices connected through a serial port, allowing you to send commands"
Secure Oracle Auditor,An advanced and reliable application developed to provide you with the proper tools to perform vulnerability scans on your Oracle database servers
DNS Changer,A lightweight and easy to use application whose main purpose is to provide you with the ability of changing the Domain Naming System entries on your computer
YAPS,Fast TCP/IP port scanner.
TCP/IP Builder,"Set up a local IP and port, test the created TCP or UDP socket, send packets to keep the connection alive, and analyze received packets"
PE Network Manager,A full-featured network management tool for Windows PE environments that allows you to explore the local network and configure sharing options
WiFi Ad-hoc Manager,A simple to use tool which allows you to effortlessly create and manage a connection between your computer and a variety of mobile devices
Simple Pinger w/SQL Server Compact,A software solution that is highly customizable and can be used to oversee both network and individual device activity and can generate detailed reports
RoutePlotter,A versatile utility that allows network route monitoring from any location on a permanent or temporary basis and quickly locates network problems
Email My IP,An application that will email you the public IP of a computer to a specified email address in order to notify you about the current address
NetWitness Investigator,A raw network data analysis application that relies on the power of WinPcap to capture packets and then performs real-time contextual analysis of the data
Portable Simple Port Forwarding,"A practical, reliable and useful application especially designed for users who need make forwarding ports on their router effortlessly"
Simple Port Forwarding,"An easy to use utility that makes ports forwarding possible, with included support for a large variety of routers and detailed process info"
PsPing,Measures network performance
Net LineDancer,A comprehensive and efficient application developed as a means of managing extensive network with large numbers of dependent devices
Samsung Network PC Fax,Manage and send fax messages with a Samsung multifunctional peripheral using this easy to configure application that installs a virtual printer
Blue IP and Wi-Fi Manager,A simple and user-friendly application whose main purpose is to provide you with an easy means of switching between various network setups
xCAT - Keyboard Network Leds,"Assigns your keyboard LEDs (Caps Lock, Num Lock and Scroll Lock) the function of displaying network traffic usage for both downloading and uploading actions"
Eaton Intelligent Power Manager,This is a practical and effective application that is able to discover and supervise Eaton UPSs and ePDUs connected to the network
Netmonitor,"Keep an eye on your network traffic, check out details about the total number of sent and received bytes since the computer started, and view system uptime"
hrPING,"An enhanced version of the ping utility, allowing multiple packet sending, tracerouting commands, timestamp recording and graph generation of the replies"
WiFi HotSpot,A reliable and user-friendly software solution that enables you to effortlessly turn your computer into a virtual router where your devices can connect to
DivIP,"Determine the usable host range, the network IP and view subnet data with the help of this lightweight and user-friendly application"
Ping,"This is a straightforward application that pings multiple addresses at the same time, also bundling a few power options such as shutdown or reboot"
Network Controller,A useful application that was especially tailored for users who want to enable or disable a network connection with minimal efforts
ManageEngine OpManager,A comprehensive network management software solution that is fully equipped to meet the needs of administrators and regular users as well
Wireless Scanner,"Command-line application that quickly detects and displays all available wireless connections in your network, using low resources"
MRTG,A small and effective software solution especially created to provide a means of visualizing the network traffic going through a supported device
Arm Whois,Finds out any information about a host by IP address / domain name
My IP,"This is a practical, useful and reliable program whose main purpose is to help users view and analyze their internal IP address with ease"
WinAgents Rhino Terminal,"Connect to a remote computer via the Telnet, SSH and Serial communication protocols, transfer files seamlessly, and run various scripts"
WpfSniffer,A simple and easy to handle utility that comes in handy for detecting all the packets that are transferred throughout the network
Easy-Hide-IP,An application designed for sensitive browsing. Use it anytime you want to protect your privacy with full confidence.
Com Port Redirector,Establish a global connection between COM port-based applications (such as POS barcode scanners Communicate) and computers in range
Ping-Probe,"A collection of network tools, including Ping, Traceroute and DNS query as well as TCP port scan, network scanner or bandwidth monitor"
Devicescape,"A service that automatically connects your wireless device to Wi-Fi hotspots, home networks and office network"
QuTTY,A lightweight Telnet and SSH client that features a tab-based interface and can be launched in more than one instance in order to initiate multiple connections
Tunlr.Sync,"A straightforward and effective program whose main purpose is to sync your DNS IP address to Tunlr's DNS resolvers, keeping your adapter up to date"
IVT VT220 Telnet,A useful Telnet VT220 emulator
IVT VT220,Telnet/Ssh VT220 emulator
