PackageIt,Zip up files from all over your computer
PIM,The ultimate file compressor for Windows
Pocket UnZip,"Extract your compressed files and test them for errors, choose the preferred overwriting settings, and more with this lightweight application"
Floppy to CD Archiver,This utility will help you manage and store your important data.
Scifer,Is based on Universal Common Logic.Least memory consumption compression.
ZipBunch,"A powerful compressing utility that helps place multiple Files/folders from various disks into one ""Zip"" File."
UnSqueez,"Extract your compressed files and test them for flaws, choose the preferred listing type, and more with this easy-to-use application"
ZIP's Wiz,"Create archive files, extract content from existing ZIP files or add new files to the current archive by using this straightforward app"
UnZip Me,A simple to use utility for extracting zip files
EasyZip,Contains all the features you would expect from a compression application
Banana Shrink,"Store a selection of files in a self-extracting bundle you can also fit with a password for more security, and using different compression levels to save disk space"
Batch Zip Folders Utility,Compress all subfolders of a specified directory into separate ZIP archives with the help of this speedy and approachable utility
ImageRAR,Combine images with archives to create new photos that can be uploaded to discussion boards to prevent users from uploading anything else but images
ZipFolder,Compress a specified directory with all containing files and subfolders into a ZIP archive using this straightforward command-line tool
UPXcmd,"Compress and decompress a wide range of files, such as EXE, BPL, SCR, AX and ACM, as well as choose the compression level and mode"
Jazz-UPX,Provides an user-friendly interface with all the options available to choose from
7zipSilencer,A lightweight cross-platform utility designed to help you convert 7Z archive items to EXE files quickly and with minimum effort
TyphoonZip,"Quality zip utility. Zip and unzip any file, drag and drop, shell iintegration."
Zip Each File Into Its Own Zip File Software,Compress a large number of items at the same time to individual archives and choose what files are added in the main panel with ease
Zip Each File Into Its Own Zip File Software,Compress a large number of items at the same time to individual archives and choose what files are added in the main panel with ease
ArchiveMe,The main functionality is packing folders and automatically generating their names
Cyber Archive,This application is a utility designed especially for compressing and archiving data
CoffeeCup Free Zip Wizard,"Create archived files with important documents, pictures, or audio records, as well as extract downloaded ZIP items directly into the computer with minimal effort"
UPXALL,"An application that can run recursively in a directory, compressing data"
Mass Extract,"A simple-to-use application that allows users to decompress 7Z, ACE, ZIP, RAR, LZMA, PAR archives, while offering support for the ""drag and drop"" method"
DSTC,A program for handling ZIP archives in Java.
Zip Multiple Folders Into Separate Files Software,"Compress multiple folders to ZIP file format with the aid of batch actions, drag and drop directories in the main window, and process subfolders"
TUGZip,"Create and extract archived files and folders on the fly with integrated context menu support, with the possibility to handle nearly all available formats"
UPX Compressor,Will compress raw executable thus reduce the filesize
Zipsize,A command line utility for setting fake filesizes in zip files.
ZipWrangler,"Create, extract, view contents of and launch from ZIP, CAB and LOK archives"
ComPresto,A compression tool that can help users extract files or create zip files.
Fireware ZIP,Quickly and effortlessly add new items within a ZIP archive
Zip Pro,Easily uncompress .zip files.
UpxFrontend,A software application that enables you to compress folders and multiple files
NTFSRatio,"Analyze disk space with folders included, as well as compression ration for NTFS file system, and export all details with this powerful app"
FileSeriesDeltaPacker,FSDP prepares a series of similar files to improve compression.
WinAce,"Combine power, flexibility and speed in order to get highly compressed and secure files with the help of this powerful application"
KGB Archiver,"Compress or decompress archived folders and files, as well as associate KGB or ZIP archives with this simple and yet powerful archiver"
Polar Encrypt,"Application used for encryption and decryption of files and text, it can be used for various purposes; archiving confidential files, sending encrypted emails and more"
Unace plugin for PeaZip,Plugin for handling ACE archives with PeaZip (installable version)
ScriptZIP,Simple utility that can ZIP files using a simple script file that can contain various settings and filelists.
ZipBack Pro,Quickly create and extract zip files with ZipBack Pro
Pack-X,Pack-X - Create self-extracting archives
Newzip,"Newzip - a reliable, smart advanced zipcompressor for Windows."
FishZip,FishZip is a simple file compression tool
UPXGUI,UPXGui is a graphical user interface for UPX (packer for executables - a command line tool).
1 Click Unzip!,"Easily extract content from ZIP files either in a basic, or advanced process with the possibility to start installer files automatically"
ZipItFast!,"Compression tool for older Windows versions, featuring support for many file types and a few advanced options, such as archive testing and EXE creation"
Win-GZ,An easy-to-use and simple program to gzip and gunzip files.
PakViewer,"Lightweight and portable software application that can be used to open, view, create and edit video game PAK file archives easily"
makeZip,"Compress files into ZIP archives or self-extracting EXE files, with the help of this intuitive and user-friendly piece of software"
ZipExpress,"Open and create ZIP archives, generate executable files, encrypt items by setting up passwords, as well as add or remove files from the archives"
JavaScript Compressor,"Remove all unwanted spaces, line feeds and extra characters out of a JavaScript file to make it as small as possible."
Community Code Zip,Community Code Zip is an archive utility intended for compression of LB/JB applications that are to be uploaded as code share
SqlFar,SqlFar is a new type of archiving tool allowing users to add/remove files to and from a portable SQLite database
Babushka,Alternative file archiver
DropZip,Use drag and drop to extract archives
TweakFS Zip Utility for FSX,TweakFS Zip Utility for FSX - Create and Extract Zips
EclipsePackager2000,EclipsePackager is an all-purpose program for splitting and compressing files.
PIM archiver,PIM is a free and useful file compression utility with a high compression ratio
Insider,"A lightweight and intuitive application that helps users compress files, extract the archived items, add new files to an existing archive, as well as set up passwords"
Folder Archiver,Folder Archiver will automatically archive all folders in a specified location into separate archives by automating WinRAR
OpenMyZip FREE,Zip and Unzip files for free. It support span archive and self extraction exe files
Reduce Exe,Reduce Exe is a free and simple to use application for correcting Windows Portable Executable files.
Sharp Zip Wrapper,Sharp Zip Wrapper is a program that will help you to easily zip/unzip files and directories
MyZip,"A very user friendly, and easy to use, yet powerful, program with drag and drop capabilities"
Sip Zip,"Compression tool that allows you to extract files from ZIP and EXE archives, create new archives, and convert ZIP files to EXE file format"
IZArc Command Line Add-On,The IZArc Command Line Add-On is a free set of advanced command line tools for Windows
UHARC GUI,A software solution to make UHARC accessible to users of all experience by providing a friendly graphical interface and powerful compression
Compressed Archive Checker,Checks a series of archive files to determine if archive members are missing from the sequence
Zip Preview,Zip Preview allows you to view the contents of a zip file without the need to download the whole zip file first
Ratio,Ratio - useful command line utility for compression ratio computation
MS Word File Size Reduce Software,MS Word File Size Reduce Software - Compress the filesize of your big Word documents
Auto DVD Backup,Auto DVD Backup uses a number of different tools to convert an unencrypted IFO/VOB set of a DVD into a two-pass XviD AVI
CompRes,For use with SPIS TCompress component
Swifty Xena Pro,Swifty Xena Pro can extract uncompressed SWF files from executables
Swifty Compress & Swifty Decompress,Compress and Decompress SWF files
Unlock SWF,Removes protection from SWF files
Archive Converter,"Command-line program that enables you to convert archives and test them, change the output location and create descriptions with ease"
TC compressor,TC - a high performance file compressor
SeaRCHZIPRar,SeaRCHZIPRar is the fastest drive level recursive across-folders files finder for ZIP and RAR archives
Filzip,The ultimate archiver that handles about 15 archive formats
X-Shrink,X-Shrink helps you compress Excel spreadsheets while keeping the .xls format
FileCompress,A compression tool that supports creation / extraction of archives and preview of .UHA
Pea-Peach Archiver,Pea-Peach is an OS-portable archiving software offering flexible security options
ZipTouch,ZipTouch modifies the date and time of files residing inside ZIP archives without any need to unpack the files
Muzip,"Build archives of formats like ZIP, TAR, GZ, UUE, and a few more, with various compression methods, option to build self-extracting archives, password protect items, and more"
FilePackager Standard Edition,DIMDATA FilePackager is the most powerful and easy to use Self-Extractor utility for the home and ready for business use
Acubix PicoZip,An easy to use file compression (ZIP) utility packed with lots of features.
Obscure-Extractor,Obscure-Extractor is a small Gtk program to extract files from (mostly) game archive formats.
ScanZip,A utility program that will scan your zip files and let you view the files inside the archive.
Zip Self-Extractor Creator,Convert zips into self-extracting executables
Pack It!,Pack It! is an application that offers a revolutionary way to keep your files organized and safe
Mass Zip,Mass Zip is an application that helps you extract zips in one click
ZipCentral,ZipCentral is a free and easy to use zip file manager with all the tools you need to manage your zip files
FreeZip,"FreeZip is a free, small, fast and efficient Zip utility for compression and decompression of files and directories"
NetZip Classic,Combines downloading and zipping with ease and speed
ZipALot,Extract multiple files at once
Archive Searcher,"Search for files and folders within multiple ZIP, RAR, ACE and CAB archives at the same time, and narrow down search results by specifying wildcards"
Zipsearch,Zipsearch searches zip & compressed archives and self extracting *.EXE files
TurboSFX,TurboSFX is a secure file compression and distribution software that uses a user-friendly expanding wizard system
Zip-n-Go,Zip-n-Go is the perfect solution for people on the go who must have their data
HandyBits Zip&Go,Software solution that helps you compress your documents to an archive and extract content from existing archives saved on your computer
FreePaK,FreePaK is an application that easily creates compressed self-extracting archives
Infima Ultimate Archiver,Infima Ultimate Archiver - Bring your files to infima for more disk space and smaller email attachments
AnyZip,AnyZip is a Windows archiver program for compression and decompress.
ICEOWS,Compress or extract archive files easier.
Zipbit,Zipbit is a modern archiving utility that provides a new look to compression software
Emissary,Emissary - Create Packages for Online Content Delivery and Installations
Visual Power Zip,Visual Power Zip - file archive and compression software enabling self extracting archives
Rarissimo,Rarissimo - automatic compression preserving NTFS streams and Macintosh file structures
Ana's Archiver,"Password-based strong encryption archival program for Microsoft Windows, it comes with a lightweight interface and many tools you can check out"
JarBuilder,A useful tool for Java programmers that allows them to easily create JAR files in a user-friendly environment with intuitive options
PlexCrypt Compression - Encryption,PlexCrypt Compression - Encryption - Files/Folders Compression and Encryption Solution
Blue Zip OCX,"Blue Zip OCX is a useful tool that gives you the possibility to easy zip, unzip and password protect files"
GSfx Wizard,Create your own custom SelF-eXtracting archives
BigSpeed Zipper,Internet-enabled zip compression utility with many unique features
Imploder,An archive extractor that also enables you to compress files.
ZipWiz 2005,"think of a Zip file as a briefcase into which you can stuff any number of file folders, video files, audio files"
ZipScan,"Scan your computer for a wide range of archived files (e.g. ZIP, RAR, ACE, CAB) using text strings, date, and size, and much more"
FineCrypt Archiver,Freeware tool for creating strongly encrypted zip-like file archives.
MyZippa,"Compress multiple files and folders at the same time to save precious time and disk space, send the archived files to an FTP server or e-mail address, and more"
CompreXX mark,Archives Behave Like Folders in Explorer! Full Support for 28 Archive Types!
WinAce Command Line,WinAce Command Line allows you to make .ACE archives under Command Line (DOS)
XAce Plus,XAce Plus - Free ACE extracting utility
QuickPar,A clever solution to have damaged Usenet downloaded files either automatically or take matters into your own hands with various options at your disposal
ZipIt!,ZipIt! - Script based utility program to create ZIP files
JustExtractor,Multi-Compress Files Automatic Extractor
Absolute Packager,Absolute Packager - Create sharp Self-Extracting Zip files (.EXE) quickly and easily
WinUHA,A potent and intuitive GUI for UHARC with shell integration that enable powerful and quick file compression in order to save precious disk space
m9P Zipper,A file compression (zipping) and decompression (unzipping) utility
WinGZip,"A straightforward piece of software that helps you create GZ archives, decompress GZ and TGZ archived files, and test the integrity of the compressed items"
SFX Maker,Convert ZIP files into EXE files which allows you to share you ZIP archives
WinBZip2,Reliable and easy to use application that allows users to seamlessly compress and decompress certain bzip2-specific file archives
SelfExtract-Pro,"A powerful, reliable and easy to use application that allows you to archive files into standard ZIP files as well as JAR executable format"
WinRAR 3.40 GUI Patch,Give the 3.40 version of WinRAR a modern look without affecting functionality at all with the help of this lightweight visual patch
